Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Heart_Rate,Overstimulated,screen_per_sleep,stress_sleep_inter,tech_per_work,caff_headache,high_stress_flag,low_sleep_flag,hr_age_ratio,log_Screen_Time,sqrt_Tech_Usage_Hours,hr_bin
23.0,7.356050959,6.758847149,5,3,3,8,2.425044225,1,1,9,1,2,1,2,9,5,3,7.092710323,75.7,1,0.9188144927022531,36.780254795,0.8865886795514152,5,0,0,3.291304204725904,2.0488337598853152,2.663214284093565,1
29.0,3.557469087,5.106728953,4,2,0,7,2.257626242,1,0,7,3,4,0,3,4,5,1,4.364975626,77.6,0,1.435494558804986,14.229876348,0.623567857490306,5,0,1,2.6758619766944145,1.809391270252932,2.0892524083987554,1
22.0,5.066911807,11.06568481,6,4,4,4,0.606030045,2,1,9,5,0,0,5,2,6,1,2.672117291,83.7,0,2.1839106437183258,30.401470842000002,0.668029155742711,12,0,0,3.804545281611578,2.490365457515935,1.6346612159710647,1
20.0,3.50054819,6.232762784,8,3,5,8,0.578489221,0,0,3,6,3,0,3,9,0,2,1.017869897,88.5,1,1.7805099844918906,28.00438552,0.12723372122078486,0,1,1,4.424999778750011,1.9786210909792694,1.0088953845667052,2
24.0,8.415308352,2.123861023,5,1,6,10,0.890500529,4,1,3,8,0,0,6,6,2,2,6.91113534,84.7,0,0.25238062371352266,42.07654176,0.6911134648886536,8,0,0,3.5291665196180615,1.1390697441120687,2.6289038285947246,1
27.0,6.16862431,3.514235362,2,1,7,7,0.45316568,2,1,9,7,3,0,7,4,4,3,2.911894042,67.7,1,0.5696950593356755,12.33724862,0.41598480371645663,8,0,0,2.50740731454047,1.5072358174880052,1.7064272741608417,0
27.0,3.231321983,11.70376116,8,2,9,12,1.907498805,0,1,1,4,1,0,9,8,5,3,5.120608121,89.4,1,3.6219719358211866,25.850575864,0.42671730785689105,0,1,1,3.311110988477371,2.541898103950217,2.2628760728329778,2
23.0,5.602643369,5.447044537,9,3,7,13,2.60045207,2,1,7,4,3,1,2,9,2,2,6.779287539,94.2,1,0.9722274301647719,50.423790321,0.5214836167320296,4,1,0,4.095651995841218,1.8636218144789665,2.603706500164717,2
19.0,3.370404851,2.58938762,6,3,1,14,0.762214435,3,1,9,4,2,0,5,5,3,1,1.801765873,84.7,0,0.7682717555310818,20.222429106,0.1286975531644605,9,0,1,4.457894502216079,1.2779816085626825,1.3422987271840796,1
19.0,7.574366818,11.96644359,5,2,6,4,1.58737386,2,0,8,4,3,0,5,3,2,4,8.832158521,76.0,0,1.5798603761441996,37.87183409,2.2080390782402306,4,0,0,3.999999789473695,2.562364757952262,2.9718947695031197,1
20.0,3.638066251,7.187815281,3,2,4,8,0.714192765,1,1,3,6,0,0,4,5,0,4,8.282353495,72.4,0,1.9757235875791674,10.914198753,1.035294057463243,0,0,1,3.619999819000009,2.102647107823025,2.8779078329578245,1
21.0,5.524581955,6.69026256,6,1,0,13,2.379766223,3,0,4,4,1,0,7,6,4,2,4.272210221,83.5,0,1.2109986608029852,33.14749173,0.32863153018219,12,0,0,3.976190286848081,2.039954925977605,2.066932563244384,1
23.0,5.132543824,4.957392084,2,2,5,11,0.557962462,1,0,9,9,4,1,5,5,1,4,6.230902276,71.0,0,0.9658740944295356,10.265087648,0.56644560995949,1,0,0,3.086956387523635,1.7846328155170004,2.496177532949129,1
28.0,8.244850863,6.690651121,7,0,9,7,1.301362544,1,0,5,1,2,1,8,4,2,2,7.785120296,81.2,1,0.8114944006483966,57.713956041,1.112159883405731,2,1,0,2.899999896428575,2.040005451064494,2.7901828427542164,1
18.0,5.485364918,6.703797327,3,2,4,8,0.626254162,1,1,2,9,4,0,5,6,6,1,4.497621814,73.5,1,1.2221239981460066,16.456094754,0.562202656474668,6,0,0,4.0833331064814935,2.04171336664718,2.120759725664367,1
24.0,8.070266273,4.770204853,2,4,7,7,1.510901635,2,0,8,6,1,1,3,3,4,1,3.789148701,72.4,1,0.5910838751226078,16.140532546,0.54130687995616,8,0,0,3.0166665409722278,1.7527075830093715,1.9465735796522052,1
18.0,5.702412234,11.72149683,7,4,1,10,2.055861913,3,1,9,1,2,0,3,5,4,2,4.754405628,87.4,1,2.0555326927399595,39.916885638,0.4754405152559485,12,1,0,4.855555285802484,2.543293226303245,2.1804599578987913,2
25.0,7.09460528,5.909496878,4,3,7,5,1.453329255,1,1,4,9,2,0,4,2,4,2,5.55502293,73.7,0,0.8329562832343671,28.37842112,1.1110043637991271,4,0,0,2.947999882080005,1.932896824419633,2.3569096143042905,1
23.0,3.010316755,11.96644359,1,0,7,4,2.175013332,4,0,4,1,2,1,5,7,5,3,6.127112043,69.2,0,3.975143012768099,3.010316755,1.531777627805593,20,0,1,3.0086955213610644,2.562364757952262,2.475300394497605,0
25.0,4.569704127,7.673228152,6,4,8,5,0.001918383,1,0,4,3,1,1,8,5,6,3,3.633126523,84.3,1,1.6791517042670663,27.418224761999998,0.7266251592749682,6,0,1,3.371999865120005,2.1602410573634705,1.9060762112255638,1
19.0,7.554269231,6.290240009,9,1,3,7,1.351676792,0,0,4,3,1,0,9,9,2,2,8.216676945,83.9,0,0.83267341737222,67.988423079,1.1738108244555965,0,1,0,4.4157892412742505,1.9865364685238827,2.866474654519031,1
22.0,8.977486095,7.122090048,5,4,9,10,1.640837841,1,0,4,9,2,0,5,6,4,4,3.769846698,73.5,1,0.7933277956998278,44.887430475,0.3769846321015368,4,0,0,3.3409089390495934,2.0945875161270493,1.9416093062199717,1
23.0,9.444816649,4.416958236,1,2,7,5,0.962078095,2,0,5,3,1,0,4,6,1,3,4.08539389,71.4,1,0.4676594509442604,9.444816649,0.817078614584277,2,0,0,3.104347691115318,1.6895344468435676,2.02123573340667,1
20.0,6.279656503,4.288221007,5,1,2,10,2.056713124,0,1,7,4,2,1,6,3,3,3,6.148943048,73.8,1,0.682874982425614,31.398282515,0.6148942433105756,0,0,0,3.689999815500009,1.6654818957380648,2.479706242279516,1
28.0,6.588436977,1.916093529,1,1,4,11,0.934951051,2,1,7,6,0,0,8,8,1,1,4.280863367,74.1,1,0.29082667783911964,6.588436977,0.38916936162096716,2,0,0,2.646428476913268,1.0702448880490483,2.0690247381314704,1
23.0,6.124627682,2.376676734,5,1,8,8,2.297637318,2,1,5,4,1,0,4,5,2,2,5.979076801,79.4,1,0.38805237956464905,30.62313841,0.7473845067019367,4,0,0,3.452173762948967,1.2168920110293013,2.4452150827687937,1
18.0,3.010316755,7.095292349,7,4,2,8,1.80846145,3,1,6,9,0,0,5,9,4,1,7.172529611,90.2,1,2.356991163877981,21.072217285,0.8965660893042389,12,1,1,5.0111108327160645,2.0912827012396753,2.678157876414309,2
21.0,5.697554903,1.913497688,3,1,2,4,0.664171154,1,0,6,3,2,0,7,3,3,4,8.688384909,72.5,1,0.335845355548414,17.092664709,2.172095684226079,3,0,0,3.452380787981867,1.0693543140533972,2.9476066408189543,1
23.0,5.15480467,7.566379656,8,2,9,11,0.76352368,1,0,5,2,2,0,6,5,1,4,5.936294387,86.5,1,1.4678302423765277,41.23843736,0.5396630770306294,1,1,0,3.76086940170133,2.1478451994811585,2.436451187075169,2
28.0,5.992427187,1.000337907,1,2,1,14,1.821293106,3,1,3,1,1,1,1,5,2,3,7.2573524,72.2,1,0.1669336495629831,5.992427187,0.5183822772584088,6,0,0,2.578571336479595,0.6933161197889102,2.693947363999527,1
28.0,5.720478818,1.310022434,3,1,4,14,1.792630275,2,1,7,2,2,0,4,2,6,3,4.505133689,74.0,1,0.22900569107470625,17.161436454,0.3217952405146257,12,0,0,2.642857048469391,0.8372572361748557,2.1225300207535347,1
19.0,6.433247157,4.630268207,5,0,3,8,1.001077849,0,1,6,4,2,1,5,5,6,4,3.037397048,82.6,1,0.719740338628445,32.166235785,0.37967458354067707,0,0,0,4.347368192243779,1.7281570799156594,1.7428129698851795,1
26.0,7.948280623,8.159572025,1,3,7,7,1.480360882,3,0,3,7,4,0,2,5,6,4,8.974280069,68.7,0,1.026583154953718,7.948280623,1.2820398267085962,18,0,0,2.642307590680477,2.2147994554329524,2.99571027788069,0
23.0,5.447057877,10.33125025,6,2,3,9,1.653145321,2,0,2,7,2,0,8,9,3,3,5.534838846,80.1,1,1.8966657940165312,32.682347262,0.6149820256686639,6,0,0,3.482608544234411,2.4275644175839033,2.352623821608546,1
28.0,6.28861565,4.485448806,1,1,2,12,1.81544803,3,1,5,4,4,0,4,3,3,4,3.430285704,69.9,1,0.7132647855073182,6.28861565,0.2858571181785735,9,0,0,2.4964284822704115,1.7020989146277212,1.8521030489689283,0
19.0,9.702349898,8.124176454,3,3,6,9,0.991854459,2,1,6,4,4,0,8,6,4,1,7.964750614,73.8,0,0.8373410258409314,29.107049693999997,0.884972192114201,8,0,0,3.8842103218836668,2.2109276437791947,2.822188975600323,1
18.0,7.96537755,3.964625383,4,1,4,4,0.237446937,2,1,9,9,2,1,8,5,6,3,7.311682633,72.9,1,0.4977321991809165,31.8615102,1.8279202012699496,12,0,0,4.049999775000012,1.6023378430895971,2.704012321162757,1
21.0,6.605221004,8.025962978,1,4,3,8,2.999450158,1,1,1,5,2,1,7,5,6,4,3.898468857,67.7,1,1.2150935991461946,6.605221004,0.48730854621143177,6,0,0,3.223809370294792,2.2001051996902152,1.974454065558376,0
25.0,6.349174077,4.208650079,7,3,7,9,1.952285652,0,1,5,6,1,0,3,1,2,4,7.383863356,83.1,1,0.6628656523027551,44.444218539,0.8204291706189811,0,1,0,3.323999867040005,1.6503207202731882,2.717326508905398,1
21.0,5.980545422,6.558014568,3,1,1,10,1.289395936,4,1,1,3,1,1,1,4,1,3,2.704443077,80.4,0,1.0965577566417224,17.941636266,0.27044428065557197,4,0,0,3.828571246258512,2.022608532419486,1.644519102047769,1
27.0,6.711351507,8.285177207,1,2,5,8,2.154443389,1,1,5,9,2,1,3,5,0,4,4.2989032,65.1,0,1.2345018680450008,6.711351507,0.5373628328296459,0,0,0,2.4111110218107026,2.2284192799214164,2.0733796565028797,0
28.0,5.076013903,7.088996941,8,2,0,5,2.21889859,2,1,9,9,4,0,5,1,4,3,6.100934531,82.1,0,1.396567401094567,40.608111224,1.2201866621626676,8,1,0,2.9321427524234727,2.090504735867862,2.470006990071081,1
21.0,4.874802541,11.96644359,5,1,5,9,1.242536469,2,0,4,3,3,1,7,4,1,2,9.984089187,78.4,0,2.454754020209242,24.374012705000002,1.1093431197396535,2,0,1,3.733333155555564,2.562364757952262,3.159760938267324,1
23.0,5.005775136,2.891874811,3,2,5,12,1.365728899,1,0,9,1,2,0,6,5,2,3,8.248628551,77.8,1,0.5777075786914495,15.017325407999998,0.6873856553011954,2,0,0,3.382608548582237,1.3588909980818675,2.8720425747192535,1
28.0,7.298532999,5.748620649,7,0,6,8,1.789494668,2,1,6,4,3,1,9,3,6,1,1.027674192,87.2,0,0.787640456259797,51.089730992999996,0.12845925794259277,12,1,0,3.1142856030612283,1.9093381357061843,1.0137426655714952,2
18.0,6.640008149,5.860367457,4,3,0,10,1.7427638,4,0,1,6,1,0,9,4,2,2,2.914607848,78.7,1,0.8825842443127634,26.560032596,0.2914607556539245,8,0,0,4.372221979321001,1.9257610054635816,1.7072222608670495,1
24.0,7.262811672,5.417426807,4,2,8,9,1.318918123,3,1,9,5,0,1,7,6,1,4,1.017869897,80.1,1,0.7459130576072223,29.051246688,0.1130966426559286,3,0,0,3.3374998609375055,1.859017228478017,1.0088953845667052,1
21.0,5.615269325,6.004622541,5,2,4,7,1.331390345,2,1,8,1,3,0,3,3,3,2,4.67246466,80.3,0,1.0693381072441956,28.076346625,0.6674948560721634,6,0,0,3.8238093417233645,1.94657029411161,2.1615884575931656,1
26.0,9.365402274,7.453459332,9,2,6,10,2.445362041,0,0,1,8,3,0,2,3,2,2,4.103651345,79.6,1,0.7958503348907687,84.288620466,0.4103650934634907,0,1,0,3.0615383437869865,2.1345757459948813,2.0257471078592215,1
22.0,3.010316755,11.20936179,3,2,3,5,1.6749165,2,1,9,8,1,1,5,5,2,1,4.422686259,73.6,1,3.7236473695781,9.030950265,0.8845370748925849,4,0,1,3.345454393388436,2.5022030173052485,2.103018368678695,1
22.0,6.473855448,6.351967632,6,3,9,10,2.999450158,3,1,5,6,1,0,8,8,3,3,2.936571997,83.5,1,0.9811721472388137,38.843132688,0.293657170334283,9,0,0,3.795454372933892,1.9949679824321602,1.7136429024157864,1
30.0,5.906440935,7.061432905,3,2,8,7,0.864083656,2,0,6,5,4,0,4,4,1,1,1.017869897,79.0,0,1.1955476719674212,17.719322805,0.1454099645128622,2,0,0,2.6333332455555585,2.08709132049426,1.0088953845667052,1
18.0,3.832388507,11.96644359,5,3,5,9,0.403508995,3,0,6,7,2,0,5,3,0,2,6.516406274,86.7,0,3.122449732247427,19.161942535,0.7240450611061044,0,0,1,4.816666399074089,2.562364757952262,2.5527252641050113,2
24.0,5.210037463,7.2378373,7,1,0,11,1.060134558,0,0,4,7,3,0,9,2,6,3,3.210385709,80.9,1,1.3892099552432804,36.470262241,0.2918532197406164,0,1,0,3.3708331928819506,2.1087378458795505,1.7917549243688435,1
28.0,6.396171705,5.408777949,5,1,4,10,1.513286505,1,0,7,5,1,0,6,7,1,2,1.963799157,81.5,1,0.8456272521803333,31.980858525000002,0.1963798960620104,1,0,0,2.910714181760208,1.857668605175115,1.40135618491517,1
28.0,5.352817193,5.243810767,1,1,6,9,1.160894259,1,1,7,3,0,0,2,6,3,4,4.303824949,71.0,1,0.9796355074897647,5.352817193,0.4782027189774757,3,0,0,2.5357141951530644,1.8315906958198191,2.0745662074274707,1
25.0,4.647655575,7.40807253,4,4,7,8,2.485356893,2,0,5,7,3,0,1,6,4,2,7.108149693,77.0,0,1.5939371617620004,18.5906223,0.888518600560175,8,0,1,3.079999876800005,2.1291922598457216,2.6661113429487524,1
20.0,9.98474599,10.91655159,5,3,2,6,0.911647846,2,0,3,4,4,0,5,5,0,2,9.245680736,80.6,0,1.093322805368351,49.92372995,1.5409465325089113,0,0,0,4.029999798500009,2.4779283236420633,3.0406710996094266,1
19.0,3.010316755,6.113104732,5,1,0,5,1.430530024,2,0,4,1,2,1,5,6,4,4,1.313478256,81.1,1,2.0307174290310095,15.051583775,0.26269559866088027,8,0,1,4.268420827977851,1.9619388196694112,1.1460707901347107,1
26.0,8.896220393,8.675407909,2,0,1,7,1.681159232,1,1,6,7,4,1,6,4,5,2,6.818833417,67.6,1,0.9751789580940795,17.792440786,0.9741189204115828,5,0,0,2.5999999000000034,2.2695873991640405,2.6112896080289523,0
28.0,9.530000732,4.300088958,2,2,2,4,2.177312299,4,1,7,9,1,1,6,1,1,2,2.793002209,70.7,1,0.45121596815256493,19.060001464,0.6982503776874055,4,0,0,2.5249999098214317,1.6677236049455193,1.6712277549753654,1
18.0,4.782748883,10.43608413,8,2,5,7,2.781088174,2,1,7,1,1,0,3,9,2,2,7.44484424,95.3,1,2.182025902524077,38.261991064,1.0635490252072821,4,1,1,5.2944441503086574,2.4367736310262202,2.7285241871751844,2
29.0,9.957953332,11.96644359,1,2,6,9,1.626723609,4,1,2,6,1,0,2,3,2,4,4.824153904,71.4,1,1.2016969742013877,9.957953332,0.5360170408869955,8,0,0,2.4620688806183146,2.562364757952262,2.1963956619880673,1
26.0,7.755569568,5.644608143,1,2,7,9,2.999450158,3,1,1,6,0,1,7,9,4,3,3.678830804,67.9,0,0.727813394708834,7.755569568,0.40875893280456305,12,0,0,2.6115383610946785,1.8938057202232377,1.9180278423422326,0
18.0,5.261982026,1.999634076,5,1,5,10,1.733850345,4,1,4,9,2,0,2,4,4,1,5.323467686,86.2,0,0.38001530337889766,26.30991013,0.5323467153653285,16,0,0,4.78888862283952,1.0984903065619285,2.3072641127534577,2
27.0,4.676357088,7.181194371,5,4,2,10,1.525663336,1,1,7,3,2,0,7,6,2,2,9.984089187,84.2,1,1.5356382543560254,23.381785439999998,0.9984088188591183,2,0,1,3.118518403017837,2.1018381510807633,3.159760938267324,1
24.0,7.722531131,8.310288989,6,2,0,11,1.35560572,4,1,1,2,2,1,5,8,3,4,3.4841367,82.5,0,1.0761093444520107,46.335186786,0.31673967120548446,12,0,0,3.437499856770839,2.231120131516138,1.8665842332988887,1
20.0,4.050557722,8.642982697,2,0,3,11,0.001918383,2,1,3,1,2,1,1,3,3,3,3.599227175,69.3,1,2.133775434499182,8.101115444,0.327202440708869,6,0,1,3.464999826750008,2.2662304691680353,1.8971629279005005,0
20.0,3.010316755,11.96644359,4,4,7,7,0.399083671,2,1,7,3,3,0,1,7,2,2,5.641271883,77.8,1,3.975143012768099,12.04126702,0.8058958681577331,4,0,1,3.8899998055000093,2.562364757952262,2.3751361819904138,1
21.0,4.627178438,7.737819593,8,1,0,7,1.093606469,0,1,9,3,1,1,8,7,3,3,7.689493379,84.4,1,1.672254058153515,37.017427504,1.0984988972144432,0,1,1,4.019047427664408,2.1676606840583825,2.7729935771652987,1
24.0,6.55872521,5.004032234,8,3,3,8,2.059418806,4,0,4,5,2,0,6,7,5,1,4.348594901,88.4,1,0.7629579393587768,52.46980168,0.5435742946782133,20,1,0,3.6833331798611177,1.7924312825109678,2.0853284875529803,2
21.0,8.193460252,2.441314858,4,2,6,9,1.445150202,0,1,6,7,3,1,1,6,3,4,9.064063982,73.4,1,0.29795891905927824,32.773841008,1.0071181083202103,0,0,0,3.495237928798194,1.2358536245182867,3.0106583967630733,1
25.0,5.323680854,5.525856545,8,1,4,8,0.001918383,2,0,5,5,1,0,1,5,5,3,7.915927604,90.7,1,1.0379764787875319,42.589446832,0.9894908268136468,10,1,0,3.627999854880006,1.8757722158578065,2.8135258314079863,2
25.0,4.13229947,4.120853016,5,1,4,6,1.966224617,3,1,1,1,3,1,2,5,3,4,5.303476016,77.6,1,0.9972297624330303,20.66149735,0.8839125220145797,9,0,1,3.1039998758400045,1.6333210298618968,2.3029277053351023,1
28.0,7.711882136,11.96644359,3,0,0,11,1.819600107,0,0,7,4,4,1,6,2,3,4,4.931624707,72.7,1,1.5516889168274866,23.135646408,0.4483294780609566,0,0,0,2.596428478698983,2.562364757952262,2.220726166595062,1
22.0,9.98474599,10.92220709,7,2,8,5,0.445584594,2,1,5,5,1,1,6,6,6,2,7.630822745,82.0,0,1.0938892193201184,69.89322193000001,1.5261642437671512,12,1,0,3.727272557851247,2.4784028030545207,2.7623943862164215,1
25.0,3.010316755,3.636284357,3,0,4,10,1.026787011,1,0,5,5,4,1,7,6,2,4,4.52013299,76.7,1,1.2079403747196782,9.030950265,0.45201325379867463,2,0,1,3.067999877280005,1.5339132603091694,2.126060438933945,1
22.0,7.590968906,8.749479004,3,2,4,6,0.001918383,2,1,8,9,2,0,4,8,3,3,3.116672866,82.5,1,1.1526167423064475,22.772906717999998,0.5194453910924348,6,0,0,3.749999829545462,2.2772138480948496,1.765410112693365,1
24.0,9.12504653,4.26092511,5,0,0,5,0.349957212,3,1,6,7,0,1,2,6,3,1,7.542066682,79.7,1,0.46694826476153156,45.62523265,1.508413034717393,9,0,0,3.3208331949652834,1.6603068877110285,2.746282338362172,1
28.0,7.878307576,8.320036613,1,1,2,6,0.402682668,2,0,3,6,1,0,4,5,3,1,8.97696538,70.6,1,1.0560688925470185,7.878307576,1.4961606473065587,6,0,0,2.521428481377554,2.23216655712326,2.9961584370657035,1
30.0,5.146609606,1.873945589,3,0,5,14,0.770869735,4,1,9,8,4,1,8,8,4,3,3.958541533,82.0,0,0.36411256503752676,15.439828818,0.2827529464462181,16,0,0,2.733333242222225,1.0556858553273045,1.989608386844004,1
22.0,7.337010888,3.061883522,6,0,4,11,2.212774014,1,1,4,1,1,0,5,6,1,3,3.963239006,79.8,1,0.4173202345505045,44.022065328,0.3602944223368707,1,0,0,3.6272725623967013,1.4016467877101286,1.9907885387453887,1
25.0,5.115953377,6.575985534,4,4,7,4,0.001918383,1,0,8,5,2,1,3,6,1,1,4.492834743,80.4,1,1.2853878376171453,20.463813508,1.1232084049478988,1,0,0,3.215999871360005,2.0249834464310563,2.119630803465547,1
30.0,5.536836022,9.194777157,8,4,8,8,0.573589695,2,1,8,6,1,1,5,4,3,1,6.445574655,90.7,0,1.6606551936539917,44.294688176,0.8056967311629086,6,1,0,3.023333232555559,2.3218755457198474,2.538813631403455,2
19.0,4.45368867,9.967676114,9,0,5,8,0.001918383,3,1,9,4,1,1,2,5,5,2,6.183126923,91.6,1,2.2380715434984495,40.08319803,0.7728907687636539,15,1,1,4.821052377839348,2.3949524117364644,2.4865894158465327,2
29.0,8.340251106,5.977093044,7,1,6,6,2.025737183,0,1,4,3,3,1,4,5,4,1,2.998586072,81.1,0,0.7166561595542255,58.381757742000005,0.4997642620392897,0,1,0,2.796551627705116,1.942632360685865,1.731642593608739,1
22.0,5.694576328,2.843588615,8,1,9,12,2.032966084,1,1,3,5,2,1,7,7,3,1,3.20929102,85.1,1,0.49935025045988796,45.556610624,0.26744089604659205,3,1,0,3.8681816423553794,1.3464064653497765,1.7914494187668264,2
24.0,4.643456022,6.83492778,1,3,6,13,1.42674304,0,1,3,9,1,0,4,8,6,2,9.984089187,74.3,1,1.4719481084065476,4.643456022,0.7680068014610153,0,0,1,3.0958332043402828,2.058591658152228,3.159760938267324,1
27.0,9.98474599,4.296868822,7,3,3,6,2.999450158,1,1,4,2,0,0,3,6,0,1,3.632588964,80.0,1,0.430343285243325,69.89322193000001,0.6054313930947678,0,1,0,2.962962853223598,1.6671158576720158,1.9059351940714038,1
24.0,6.181239488,9.68130994,6,3,2,11,0.598631692,2,0,1,2,2,1,2,4,2,3,6.844597167,81.5,1,1.5662406209230797,37.087436928,0.6222360495239956,4,0,0,3.3958331918402833,2.3684954795687685,2.6162181038667245,1
18.0,4.168645461,5.22186609,9,0,4,8,1.226221889,1,0,3,4,4,1,1,6,4,3,3.261956564,94.3,0,1.2526526628855323,37.517809148999994,0.40774451953193513,4,1,1,5.238888597839522,1.8280698762251997,1.8060887475426006,2
20.0,8.372801568,5.87449048,6,3,2,7,0.776596421,0,1,7,1,2,0,8,4,2,3,6.786188416,80.6,0,0.7016157890133116,50.236809408,0.9694553495063786,0,0,0,4.029999798500009,1.9278175288062052,2.605031365646103,1
25.0,6.048309081,8.534572906,4,1,4,8,2.999450158,0,0,7,5,2,1,6,6,3,3,1.017869897,74.9,1,1.4110673546335328,24.193236324,0.12723372122078486,0,0,0,2.9959998801600047,2.254924445810061,1.0088953845667052,1
22.0,9.122751872,7.612348025,6,1,4,12,1.362145267,4,0,4,4,3,0,2,2,6,4,1.434553944,78.8,0,0.8344354091147412,54.736511232,0.11954615203782067,24,0,0,3.5818180190082716,2.1531969903205166,1.1977286604235535,1
23.0,3.010316755,3.112712195,9,1,1,11,0.716026327,1,1,1,7,2,1,8,1,1,4,6.553807806,91.4,0,1.0340144955893535,27.092850794999997,0.5958006554726677,1,1,1,3.9739128706994404,1.4140827123287707,2.5600405867876392,2
25.0,5.984958722,8.142655874,4,2,6,6,0.309161907,0,0,5,6,3,1,3,5,1,2,4.993012534,76.6,0,1.360519744864542,23.939834888,0.8321686169718971,0,0,0,3.0639998774400046,2.212950920280802,2.2345049863448505,1
26.0,4.082665257,9.662663145,1,3,5,14,0.585032292,4,1,4,3,1,1,7,5,5,4,1.663213066,76.5,1,2.3667531306123117,4.082665257,0.11880092479993394,20,0,1,2.942307579142016,2.366748213521374,1.2896561813134537,1
20.0,6.339576311,9.934206955,5,0,2,6,0.001918383,2,1,1,5,4,1,6,6,4,3,6.587214981,81.0,1,1.5670140874791203,31.697881555000002,1.0978689805218365,8,0,0,4.04999979750001,2.391896127950532,2.5665570285890786,1
20.0,3.269289409,7.844125533,4,2,5,4,1.325694048,4,1,6,7,0,1,6,5,0,4,5.326908847,80.8,1,2.3993358043096986,13.077157636,1.3317268788182803,0,0,1,4.03999979800001,2.1797534570373855,2.308009715534144,1
18.0,5.495374215,11.21677211,7,3,3,10,2.999450158,4,1,6,5,2,0,7,3,3,4,8.791204541,86.6,1,2.0411294354174503,38.467619505,0.8791203661879635,12,1,0,4.811110843827175,2.502809770732351,2.9649965499136757,2
23.0,7.846108356,7.848337854,7,4,6,8,2.146081087,3,0,5,5,3,0,6,2,3,4,6.684847389,83.8,0,1.0002840258654178,54.922758492,0.8356058191742727,9,1,0,3.6434781024574736,2.1802296282734033,2.5855071821598177,1
22.0,5.213801133,10.78966507,5,0,9,4,1.092914232,2,0,1,4,2,1,7,7,3,4,5.484265873,75.8,1,2.0694427588090445,26.069005665,1.3710661254834686,6,0,0,3.445454388842982,2.467223306172907,2.341850950210111,1
22.0,5.817914365,5.033819178,2,0,3,6,1.438175314,2,0,5,2,2,1,3,9,4,2,6.199453603,70.1,1,0.8652272957222711,11.63582873,1.0332420949596508,8,0,0,3.186363491528932,1.797380173101898,2.4898701980223787,1
24.0,5.916350858,10.03086128,7,4,3,14,0.80400152,4,0,7,3,0,1,1,2,5,2,6.978936975,94.2,1,1.6954470458744644,41.414456006,0.49849546260746697,20,1,0,3.92499983645834,2.4006969154390405,2.641767774616081,2
30.0,6.22502388,5.002331681,6,2,2,8,0.779133974,2,1,6,2,3,1,5,6,4,1,9.200425398,83.4,0,0.8035842068795073,37.35014328,1.1500530309933712,8,0,0,2.7799999073333366,1.792148007237386,3.033220301593671,1
23.0,9.753710296,10.32876232,9,3,5,7,1.475800643,1,1,4,9,2,0,7,6,4,1,7.080377581,84.3,1,1.0589571504167679,87.78339266399999,1.0114823670739475,4,1,0,3.6652172319470764,2.4273448298848836,2.6608978899987874,1
20.0,3.87202177,5.369884954,7,3,5,4,0.764757092,3,1,6,1,3,0,5,7,4,3,4.175930475,89.0,1,1.3868422974175845,27.10415239,1.0439823577544105,12,1,1,4.449999777500011,1.8515814088244311,2.0435093528046306,2
25.0,7.614202916,7.585822788,5,2,7,5,1.79638967,2,0,7,5,3,0,5,4,1,4,6.625684411,78.0,0,0.996272607312189,38.071014579999996,1.3251366171726766,2,0,0,3.119999875200005,2.150112329943433,2.5740404835588735,1
